,SMILES,Price_EUR_10g
183178,CCN(CC(=O)O)C(=O)OC(C)(C)C,88
183194,O=C(O)Cc1cc(F)ccc1Br,83
183195,O=C(O)c1cc([N+](=O)[O-])cc(C(F)(F)F)c1,45
183223,CCOC(=O)c1c(N)sc(C)c1C,58
183255,CO[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,76
183307,CCOC(=O)[C@H]1CCCNC1,40
183328,CC(=O)Nc1ccc(CC(=O)O)cc1,73
183355,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],30
183360,CC(=O)Nc1ccc(N)cc1,30
183363,COC(=O)c1ccc(N)cc1,39
183369,CC(=O)NCC(=O)O,30
183444,CC(C)(C)OC(=O)N1CC[C@H](N)C1,59
183450,Cc1c(C)c(S(=O)(=O)NC(=N)NCCC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)c(C)c2c1OC(C)(C)C2,35
183467,COC(=O)C[C@H](N)c1ccccc1.Cl,89
183486,COC(=O)CCCCC(=O)O,26
183541,CCOC(=O)c1cnc(Cl)nc1C(F)(F)F,90
183572,O=C(O)c1cccc(Br)c1O,86
183581,COC(=O)c1ccc(N)c(F)c1,40
183586,O=C(O)c1ccc([N+](=O)[O-])cn1,60
183594,CC(C)(C)OC(=O)N1CCCNCC1.Cl,63
183601,CC(C)(C)OC(=O)Nc1ccccc1C(=O)O,91
183603,CC(C)(C)OC(=O)N[C@@H](C(=O)O)c1ccccc1,30
183627,CC(C)[C@H](N)C(=O)OC(C)(C)C,36
183637,O=C(O)[C@@H]1C[C@@H](O)CN1C(=O)OCC1c2ccccc2-c2ccccc21,21
183687,O=C(O)Cc1ccc(Cl)cc1Br,90
183710,O=C(O)c1cc(Br)cs1,45
183711,COC(=O)c1cccnc1N,63
183726,COC(=O)C(C)(C)N.Cl,49
183750,CC(=O)N1CSC[C@H]1C(=O)O,21
183788,COC(=O)c1cc(F)ccc1N,34
183789,CCOC(=O)CC1CCNCC1,91
183795,COC(=O)c1c(N)sc(C)c1C,32
183813,O=Cc1ccc(O)c(C(=O)O)c1,49
183877,O=C(O)c1ccc(O)c([N+](=O)[O-])c1,21
183882,CCOC(=O)c1c(N)sc2c1CCCC2,39
183884,CCOC(=O)c1c(-c2ccc(Cl)cc2)csc1N,95
183885,CCOC(=O)CCNCc1ccccc1,25
183929,O=C(O)c1ccc(O)c(Br)c1,35
183934,COC(=O)c1cc(C)ccc1N.Cl,24
183949,CC(=O)NC(C(=O)O)c1ccccc1,21
183959,Cc1c(Br)cccc1C(F)(F)F,79
183986,CCOC(=O)c1cc(CC)sc1N,74
183988,COC(=O)c1c(N)sc2c1CCC2,90
183996,O=C(O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],33
184002,CC(C)(C)OC(=O)Nc1ccc(N)cc1,81
184005,O=C(O)c1n[nH]cc1[N+](=O)[O-],44
184006,O=C(O)COc1cccc([N+](=O)[O-])c1,80
184028,O=C(N[C@@H](Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)C(=O)O)OCC1c2ccccc2-c2ccccc21,30
184079,CCOC(=O)c1ccc(Br)s1,58
184088,N#Cc1c(F)cc(Br)cc1F,80
184116,CCOC(=O)C1CCCCN1,43
184118,CC(C)(C)OC(=O)N1CCNCC1,30
184122,COc1ccc([N+](=O)[O-])c(C(=O)O)c1,33
184125,O=Cc1ccccc1B(O)O,29
184151,O=C(O)CCc1cccc([N+](=O)[O-])c1,48
184152,Cl.NCCC(=O)OCc1ccccc1,26
184175,O=C(O)c1c(F)ccc(Br)c1F,97
184180,O=C(O)Cc1ccc(I)cc1,46
184200,COc1ccc(B(O)O)cc1C=O,78
184369,CCOC(=O)CNc1ccccc1,46
184543,COc1ccc(C=O)c(C)c1C,89
184545,CCOC(=O)c1ccc(F)c(N)c1,81
184648,O=C(O)CCCCCNC(=O)OCC1c2ccccc2-c2ccccc21,29
184720,CC[C@H](NC(=O)OC(C)(C)C)C(=O)O,39
184728,O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)OCC1c2ccccc2-c2ccccc21,41
184746,CC(C)(C)OC(=O)NC[C@H]1CC[C@H](C(=O)O)CC1,53
184757,CC1(C)OB(c2cccc(C=O)c2)OC1(C)C,94
184761,COC(=O)C1CCCN1.Cl,40
184763,O=C(O)c1cc([N+](=O)[O-])c(F)c(F)c1F,81
184795,O=C(N[C@@H](CC1CCCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,67
184799,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,22
184824,CC(C)(C)OC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,30
184839,COC(=O)N1CCNCC1.Cl,79
184843,O=C(O)CCCCCCNC(=O)OCC1c2ccccc2-c2ccccc21,91
184899,COC(=O)c1nccnc1N,30
184908,COC(=O)C1NCCS1.Cl,35
184936,CC[C@H](C)CBr,76
184945,CCOC(=O)Cc1csc(N)n1,30
184953,CCOC(=O)CCCN.Cl,36
184955,CC1CNCCN1C(=O)OC(C)(C)C,81
184978,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O,21
185004,CCOC(=O)CCN,30
185011,CC(C)(C)OC(=O)N[C@@H](CCCNC(=N)N[N+](=O)[O-])C(=O)O,30
185082,CC(C)(C)OC(=O)N[C@H]1CC[C@H](C(=O)O)CC1,71
185093,COC(=O)c1ccc(N)cc1F,51
185135,O=C(N[C@H](CCc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,70
185175,O=C(N[C@H](COCc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,31
185206,COC(=O)C(N)Cc1c[nH]c2ccccc12,34
185228,CC(=O)NCSC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,40
185232,CC(C)(C)OC(=O)N[C@@H](Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)C(=O)O,30
185242,NCCC(=O)OCc1ccccc1,26
185315,CC(=O)NCCCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,85
185335,CC1(C)OB(c2ccc(C(=O)O)cc2)OC1(C)C,21
185356,O=C(N[C@@H](Cc1ccc(Cl)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,57
185362,O=C(N[C@@H](Cc1ccccc1F)C(=O)O)OCC1c2ccccc2-c2ccccc21,81
185403,CC(C)[C@@H](N)C(=O)OC(C)(C)C.Cl,41
185433,O=C(Nc1ccccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,41
185543,C1=C\CCCC\C=C/1,50
185555,CCOC(=O)C(C)N.Cl,30
185740,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1CO,21
185765,CC(C)(C)OC[C@H](NC(=O)OC(C)(C)C)C(=O)O,46
185901,CCOC(=O)c1cc(C)ccc1N,21
185946,CCOC(=O)c1cnn(-c2ccc(F)cc2)c1N,88
185963,COC(=O)[C@@H](N)Cc1ccccc1.Cl,26
185990,N#Cc1cccc(B(O)O)c1,49
185993,OB(O)c1cccnc1,36
185994,OB(O)c1ccccc1F,33
185999,CCc1ccc(B(O)O)cc1,30
186003,Cc1ccc(B(O)O)cc1C,26
186016,COc1ccc(B(O)O)cc1C,81
186056,Cc1ccsc1C(=O)O,45
186057,O=C(O)C(F)F,34
186096,O=C(O)c1ccn[nH]1,31
186272,O=C(O)Cc1cccc(F)c1,30
186280,O=C(O)C1(c2ccc(Cl)cc2)CCC1,86
186300,O=C(O)c1ccnc(F)c1,40
186369,CCOC(=O)C1CNC1.Cl,73
186410,CC1(C)OB(c2cccs2)OC1(C)C,48
186429,OB(O)C1CC1,78
186430,Cc1ccc(Cl)cc1B1OC(C)(C)C(C)(C)O1,93
186444,CC(C)(C)OC(=O)N1CCC(n2cc(B3OC(C)(C)C(C)(C)O3)cn2)CC1,84
186514,O=C(O)c1ccncn1,43
186636,OB(O)c1ccncc1,40
186646,COc1cc(/C=C/C(=O)O)cc(OC)c1,48
186653,O=C(O)C1CCN(c2ccc(C(F)(F)F)cn2)CC1,75
186657,O=C(O)CCSc1ccccc1,26
186659,Cc1cc(F)cc(C(=O)O)c1,71
186661,O=C(O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,36
186662,O=C(O)c1ccc2cc[nH]c2c1,49
186663,O=C(O)c1cccc2[nH]ccc12,88
186666,O=C(O)Cc1ccc2c(c1)OCO2,30
186667,O=C(O)c1cccnc1C(F)(F)F,61
186707,O=C(O)Cc1ccc(F)c(F)c1,48
186786,OB(O)c1cccc2cccnc12,89
186797,CC(C)Oc1ccc(B(O)O)cc1,39
186798,CC1(C)OB(c2ccoc2)OC1(C)C,76
186812,OB(O)c1ccc(F)c(C(F)(F)F)c1,74
186953,COc1cc(B(O)O)ccc1F,84
186964,OB(O)c1c(Cl)cccc1Cl,33
186971,COCc1ccc(B(O)O)cc1,48
187096,OB(O)c1ccc(OCc2ccccc2)cc1,40
187106,OB(O)c1ccccc1,30
187107,Cc1ccc(F)c(B(O)O)c1,78
187151,O=C(O)Cc1ccc(C(F)(F)F)cc1,36
187155,O=C(O)CCc1cccc(Cl)c1,66
187173,Cn1ccnc1C(=O)[O-].[Na+],80
187177,O=C(O)c1c(Cl)ncnc1Cl,76
187191,O=C(O)Cc1ccc(F)cc1F,45
187249,OB(O)c1cc(F)ccc1F,38
187259,COc1ncccc1B(O)O,64
187262,CC1(C)OB(Cc2ccccc2)OC1(C)C,96
187264,CC1(C)OB(c2ccccc2[N+](=O)[O-])OC1(C)C,80
187282,COc1ncccc1C(=O)O,30
187336,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)O,81
187387,OB(O)c1c(F)cccc1Cl,76
187411,Cc1ccc(C(=O)O)cn1,39
187420,COc1ccc(F)cc1C(=O)O,49
187531,CCCc1ccc(B(O)O)cc1,45
187534,COc1cccc(F)c1B(O)O,41
187537,OB(O)c1ccccc1-c1ccccc1,75
187553,CC1(C)OB(c2ccc(F)nc2)OC1(C)C,83
187566,CCc1noc(C)c1C(=O)O,95
187571,O=C(O)CC1C=CCC1,93
187586,O=C(O)c1ccc(OCC(F)(F)F)cc1,86
187703,COc1ccc(B(O)O)c(F)c1,52
187705,Cc1ccc(B(O)O)c(F)c1,25
187707,CCOc1ccc(B(O)O)cc1,36
187729,OB(O)C1CCCC1,95
187851,OB(O)c1ccccc1OCc1ccccc1,99
187852,CC1(C)OB(c2ccnn2C2CCCCO2)OC1(C)C,39
187854,COc1ccc(F)cc1B(O)O,35
187856,COc1cccc(B(O)O)c1F,60
187903,COc1ccc(OC(C)C(=O)O)cc1,89
188010,CC(=O)c1cccc(B(O)O)c1,55
188011,OB(O)c1ccc(Cl)cc1Cl,34
188012,COc1ccc(B(O)O)cn1,40
188023,OB(O)c1ccc(F)nc1,46
188024,OB(O)c1ccccc1Cl,35
188090,O=C(O)Cc1cccc(O)c1,30
188170,OB(O)c1cccc(O)c1,45
188176,Cc1noc(C)c1B(O)O,60
188181,Cc1noc(C)c1B1OC(C)(C)C(C)(C)O1,50
188217,Nc1ccc(B(O)O)cc1,69
188246,COc1cc(C(=O)O)ccn1,41
188248,COc1cccc(CCC(=O)O)c1,28
188252,Cl.O=C(O)C1CCCCN1Cc1ccccc1,89
188277,CCOC(=O)CCCCCCBr,41
188296,COC(=O)[C@@H]1CCCCN1.Cl,71
188327,O=C(N[C@@H](COC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,25
188349,CC1(C)OB(c2cccnc2)OC1(C)C,48
188361,OB(O)c1cc2ccccc2s1,76
188363,CC1(C)OB(c2ccc(N)cc2)OC1(C)C,40
188372,Cc1cc(C)cc(B(O)O)c1,36
188405,O=C(O)CCc1ccc(F)cc1,99
188439,CC(C)(C)c1cc(CCC(=O)O)cc(C(C)(C)C)c1O,38
188523,OB(O)c1ccc2ccccc2c1,30
188526,COc1ccc(B(O)O)cc1OC,41
188539,OB(O)c1ccc(F)c(F)c1,30
188540,OB(O)c1ccccc1C(F)(F)F,29
188589,CC(=O)Oc1ccc(C(=O)O)cc1,36
188605,COCCC(=O)O,73
188606,O=C(O)c1cc2ccccc2s1,58
188721,O=C(O)[C@@H](O)Cc1ccccc1,33
188753,O=C(O)COc1ccc2ccccc2c1,30
188776,CC/C=C/C(=O)O,41
188777,O=C(O)CSc1ccc(F)cc1,60
188823,Cc1cccc(/C=C/C(=O)O)c1,50
188825,Cc1cc(C)cc(C(=O)O)c1,30
188843,Cc1cc(F)ccc1B(O)O,90
188851,CS(=O)(=O)c1ccc(B(O)O)cc1,61
188878,Cc1c(O)cccc1C(=O)O,30
188933,O=C(O)Cc1ccc(O)cc1,30
188954,CCC/C=C/C(=O)O,29
189016,CC1(C)OB(c2cc(Cl)cc(Cl)c2)OC1(C)C,81
189092,O=C(O)c1ccc2nccnc2c1,74
189109,CN(C)c1ccccc1C(=O)O,89
189152,Cn1cc(C(=O)O)c2ccccc21,60
189302,Cc1ccc(C(=O)O)c2ccccc12,55
189362,O=C(O)/C=C/c1cccc(C(F)(F)F)c1,21
189386,Cc1ccc(CCC(=O)O)cc1,49
189395,CSc1ccccc1C(=O)O,30
189402,O=C(O)c1cnn2cccnc12,79
189417,CC(CO)(CO)C(=O)O,30
189426,O=C(O)c1cc(Br)c(O)c(Br)c1,21
189458,O=C(O)Cc1cc(F)ccc1F,39
189472,O=C(O)c1cnc(Cl)cc1Cl,73
189481,O=C(O)c1ccccn1,30
189482,Cc1c(F)cccc1C(=O)O,71
189487,CCCCC(=O)O,26
189494,COc1ccc2cc(C(=O)O)ccc2c1,63
189496,C=CC(=O)O,30
189500,COc1ccc(/C=C/C(=O)O)cc1,30
189525,O=C(O)c1ccc(C(F)(F)F)c(Cl)c1,54
189552,CN(C)CCN(C)CCO,42
189582,Cc1ncsc1C(=O)O,58
189583,O=C(O)c1sc2ccccc2c1Cl,66
189598,O=C(O)c1ccccc1OC(F)F,90
189607,O=C(O)CCc1c[nH]c2ccccc12,30
189608,CCCCOc1ccc(C(=O)O)cc1,30
189611,COc1cccc(C(=O)O)c1O,30
189659,C=CCCCCCCCCC(=O)O,26
189665,N#CCC(=O)O,30
189666,CCCCCC(=O)O,26
189667,C=C(C)C(=O)O,30
189769,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,30
189771,O=C(O)c1cccc2ccccc12,30
189772,O=C(O)c1cccc[n+]1[O-],41
189782,Cc1ccc(C)c(C(=O)O)c1,30
189788,O=C(O)c1c2ccccc2cc2ccccc12,41
189789,CC(C)c1ccc(C(=O)O)cc1,34
189791,O=C(O)C1c2ccccc2Oc2ccccc21,38
189792,COc1ccc(CCC(=O)O)cc1,30
189793,O=C(O)CC(c1ccccc1)c1ccccc1,30
189794,COc1ccc(C(=O)O)c(OC)c1OC,30
189796,Cc1cc(C(=O)O)no1,35
189826,O=C(O)C1(c2ccccc2)CC1,48
189843,O=C(O)c1ccco1,26
189858,C=C(Cl)C(=O)O,85
189924,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(I)cc1)C(=O)O,46
189955,Cc1cccc(OCC(=O)O)c1,76
189959,Cc1ccccc1C(=O)NCC(=O)O,84
189966,O=C(O)CCCc1cccs1,78
189973,O=C(O)CCc1cccc(C(F)(F)F)c1,59
189981,COc1cc(OC)cc(C(=O)O)c1,30
190005,O=C(O)c1cccc(F)c1,30
190009,O=C(O)CCOc1ccccc1,79
190019,Cc1ccc2cc(C(=O)O)ccc2n1,58
190099,COC(=O)c1sc(Cl)cc1S(=O)(=O)Cl,45
190141,COc1cccc(CC(=O)O)c1,30
190145,COc1ccc(C(=O)O)c(O)c1,40
190150,Cc1c([N+](=O)[O-])cc(C(=O)O)cc1[N+](=O)[O-],21
190155,CCCCCOc1ccc(C(=O)O)cc1,49
190156,O=C(O)c1cccc(O)c1O,26
190166,Cn1cccc1C(=O)O,70
190179,CC(F)(F)C(=O)[O-].[Na+],85
190210,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,21
190226,O=C(O)c1cnccc1C(F)(F)F,65
190241,O=C1CC[C@H](C(=O)O)N1,30
190243,CC(C)C(=O)O,26
190246,O=C(O)C1CC1,26
190289,O=C(O)Cc1cccnc1,30
190295,COc1ccc(OC)c(CC(=O)O)c1,83
190300,COc1cc(OC)c(C(=O)O)cc1OC,30
190344,Cc1ccc(OCC(=O)O)cc1C,59
190359,CCN(CC)CC(=O)O.Cl,87
190383,O=C(O)CCSC(c1ccccc1)(c1ccccc1)c1ccccc1,21
190396,CCCC(C)C(=O)O,26
190536,CC(C)(C)OC(=O)NCCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,75
190545,C/C=C/C=C/C(=O)O,30
190556,O=C(O)c1ccc2cc(O)ccc2c1,30
190569,O=C(O)C12CC3CC(CC(C3)C1)C2,26
190700,O=C(O)CCc1ccc(C(F)(F)F)cc1,33
190703,Cc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)O)cc1,41
190738,COc1ccc(CC(=O)O)cc1OC,30
190741,O=C(O)COc1cccc(Cl)c1,23
190744,CCC=C(C)C(=O)O,33
190747,CCCCCCCCCCCCCCCC(=O)O,30
190750,CCOC(=O)N1CSCC1C(=O)O,30
190754,O=C(O)c1cc(Br)c(Br)s1,57
190766,COC(=O)CCCCCCN.I,75
190796,COc1ccc(CCCC(=O)O)cc1,55
190916,O=C(O)C1CC=CCC1,30
190920,O.O=C(O)c1cc(=O)[nH]c(=O)[nH]1,26
190921,O=C(O)C1CCCC1,41
190965,Cc1ncccc1C(=O)O,51
190967,Cc1ncc(C(=O)O)s1,63
190974,O=C(O)c1ccc(C(F)(F)F)nc1,68
191011,Cc1cc(C(=O)O)ccn1,96
191068,O=C(O)CC1NC(=O)NC1=O,33
191091,O=C(O)C(F)(F)C(F)(F)C(F)(F)F,28
191094,Cc1ccccc1C(=O)O,30
191145,O=C(O)CCCNC(=O)c1cccnc1,31
191188,O=C(O)C1CCc2ccccc2O1,66
191189,COC(=O)N1CCC(C(=O)O)CC1,68
191251,O=C(O)/C=C/c1ccccc1C(F)(F)F,39
191256,COc1ccc(/C=C/C(=O)O)cc1O,31
191258,O=C(O)Cc1ccc(F)cc1,30
191267,COc1ccc(OCC(=O)O)cc1,46
191334,COc1cc(C(=O)O)ccc1O,30
191384,C=CC(=O)OCCC(=O)O,59
191387,O=C(O)C1(c2ccc(Cl)cc2)CC1,80
191405,COc1c(F)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,66
191414,CC(C)c1ccc(/C=C/C(=O)O)cc1,97
191512,Cc1ccc(C(=O)O)cc1C,39
191516,Cn1cc(CC(=O)O)c2ccccc21,46
191545,C[N+](C)(C)CCCBr.[Br-],21
191547,O=C(O)C(F)(F)C(F)(F)Cl,98
191573,O=C(O)CCc1ccccc1O,31
191580,O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],65
191603,CCC[C@H]1CC[C@H](c2ccc(C(=O)O)cc2)CC1,29
191621,O=C(O)Cc1cc(F)c(F)c(F)c1,88
191675,O=C(O)c1c(Cl)ccnc1Cl,73
191690,O=C(O)/C=C/c1c(F)cccc1F,29
191711,CCCCOCC(=O)O,92
191714,Cn1ccnc1C(=O)[O-].[Li+],80
191792,CCCCC(CC)CCC(=O)O,95
191793,O=C(O)CCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],21
191820,O=C(O)C1CCCc2ccccc21,66
191883,O=C([O-])Cc1c[nH]c2ccccc12.[K+],21
191885,O=C(O)C(Sc1ccccc1)c1ccccc1,21
191956,Cn1cncc1C(=O)O,96
191964,CCC/C=C/C=C/CO,70
191965,Fc1cccc(C(F)(F)F)c1CBr,69
192009,COc1ccccc1CCC(=O)O,38
192028,O=C(O)/C=C/c1ccccn1,53
192166,O=C(O)/C=C/c1ccncc1,39
192172,O=C(O)c1cc(F)ccc1C(F)(F)F,81
192351,O=C(O)/C=C/c1ccc(F)c(Cl)c1,84
192356,O=C(O)/C=C/c1cccc2ccccc12,47
192406,Cc1occc1C(=O)O,88
192432,CO[C@H](C(=O)O)c1ccccc1,78
192434,CN[C@@H](C)C(=O)OC(C)(C)C.Cl,98
192436,O=[N+]([O-])C1(Br)COCOC1,21
192483,O=C(O)c1ccc(-c2cccc(C(F)(F)F)c2)cc1,93
192490,CCOc1cc(C(=O)O)cc(OCC)c1OCC,30
192549,N#CCC(=O)OCc1ccccc1,68
192572,O=C(O)c1cc(O)c(C(=O)O)cc1O,44
192595,O=C(O)c1cnc2cc(C(F)(F)F)ccc2c1O,68
192627,CCOC(=O)c1coc(Cl)n1,94
192628,CCOC(=O)C(C)C#N,59
192631,CCOC(=O)C1CCCN(C(=O)OC(C)(C)C)C1,46
192668,O=C(O)COc1cccc(Cl)c1Cl,76
192727,CCOC(=O)CSC,33
192743,CCC(=O)c1nccs1,69
192754,CCCC/C=C/C(C)=O,36
192836,COC(=O)Cc1ccc(OCc2ccccc2)cc1,99
192840,CCOC(=O)c1ccc(C#N)cc1,23
192847,COC(=O)c1cc(OC)c(OC)c(OC)c1,30
192851,CCOC(=O)c1cc[nH]c1C,42
192919,CCCCOC(=O)c1ccccc1,21
192922,CCOC(=O)C(C(=O)OCC)c1ccccc1,30
192923,CC(=O)OCC(COC(C)=O)OC(C)=O,26
192928,CCOC(=O)C(F)F,26
192940,CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,30
192941,CCOC(=O)C1(C#N)CCOCC1,64
192976,COC(=O)c1cc2ccccc2[nH]1,45
193055,CCOC(=O)COc1cccnc1,69
193060,COC(=O)CC(OC)OC,29
193062,COC(=O)c1cncc(C)c1,70
193071,CCOC(=O)c1cccnc1,30
193072,CCOC(=O)C1CCCCN1C,21
193075,CCOC(=O)C(CC(C)C)C(=O)OCC,41
193078,CCOC(=O)c1ccccc1,26
193082,CCOC(=O)C(NC(=O)OC(C)(C)C)C(=O)OCC,62
193084,CCOC(=O)C(=O)OCC,30
193089,CC(=O)Oc1ccc(OC(C)=O)cc1,21
193109,CC(C)(C)OC(=O)C(=O)OC(C)(C)C,33
193135,C=CCN(CC=C)CC=C,37
193191,COC(=O)c1ccc(C#N)cc1,26
193279,COC(=O)c1sccc1C,60
193285,CCOC(=O)Cc1ccc(F)cc1,46
193304,COC(=O)c1ccc(OC)c(OC)c1,31
193305,CCOC(=O)Cc1cccnc1,48
193407,CCOC(=O)C(C#N)CC(OCC)OCC,58
193410,CCOC(=O)C(Cc1ccccc1)C(=O)OCC,30
193435,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,21
193442,CC1=CC(=O)C(C(C)C)CC1,53
193495,CCCCOc1ccc(CC(=O)O)cc1,73
193496,Nc1ccc(N)nc1,59
193551,COC(=O)CC(C(=O)OC)C(=O)OC,44
193555,COC(=O)Cc1ccc(F)cc1,36
193604,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,27
193650,CCCCC(C)=O,31
193670,CC(C)=CCC/C(C)=C/C(=O)O,34
193698,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,31
193752,CC1SCCC1=O,80
193761,O=C1CCN(C(=O)OCc2ccccc2)C1,65
193826,O=C1CCCC1C1CCCC1,54
193962,CC(=O)C(C)=NO,46
193976,O=C(Cn1cncn1)c1ccc(F)cc1F,26
193981,CC(C)(C)OC(=O)N1CCC(=O)C(F)C1,80
194038,O=C(O)C1CN(C(c2ccccc2)c2ccccc2)C1,39
194041,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1.[Na+],26
194078,CC/C=C(\C)C(=O)O,31
194093,O=C(O)c1ccc(C(F)(F)F)cc1,30
194102,CCC[C@H]1CC[C@H](C(=O)O)CC1,26
194150,CC(C)(C)OC(=O)N1CCC(=O)C(F)C1.O,69
194172,CC(C)=C1CC[C@@H](C)CC1=O,79
194208,O=C1C=CCCC1,30
194226,CC(=O)c1ccc(C)c(C)c1,30
194228,O=C(O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,73
194251,Cc1cc(C)c(C(=O)O)cc1C,91
194343,Cl.O=C1CCNC1,53
194379,CC1CCCC(C)C1=O,35
194436,O=C(O)Cc1cccc(C(F)(F)F)c1,46
194450,CC(=O)Oc1cccc(C(=O)O)c1C,69
194462,CCOC(=O)C1(C#N)CC1,54
194468,COC(=O)c1cccc(C)c1,21
194473,CCOC(=O)C1(C(=O)OCC)CC1,33
194492,COC(=O)c1cc(OC)c(Cl)c([N+](=O)[O-])c1,57
194498,COC(=O)c1ccc([N+](=O)[O-])c(C)c1,95
194555,CCCCC[C@H]1CC[C@H](C(=O)O)CC1,36
194562,O=C(O)c1cncc(F)c1,41
194572,Cc1cc(C(=O)O)ccc1O,49
194580,CC(C)(C)OC(=O)N[C@@H](CNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,95
194586,CCOC(=O)c1cccc([N+](=O)[O-])c1C(=O)O,86
194605,COC(=O)c1ccc[nH]1,34
194639,CC(=O)/C=C/c1ccccc1,30
194708,CC(C)(C)OC(=N)C(Cl)(Cl)Cl,41
194712,Cc1nc(Cl)nc(Cl)c1[N+](=O)[O-],88
194719,Cc1cc([N+](=O)[O-])cc[n+]1[O-],36
194729,COc1ccc(N)c(S(=O)(=O)O)c1,60
194745,Sc1cccc(Cl)c1,70
194750,Cc1ccc(=O)[nH]n1,31
194762,Nc1cccc(C(=O)O)c1N,70
194766,CC(=O)N[C@@H](CC(=O)O)C(=O)O,66
194767,O=C1COCC(=O)O1,48
194768,CC1(C)[C@@H](C(=O)O)CC[C@@]1(C)C(=O)O,30
194783,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,26
194791,NCCCOCCOCCOCCCN,29
194797,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,30
194807,CC1(C)[C@H]2CC[C@@]13CS(=O)(=O)N[C@H]3C2,36
194826,c1cc2ccc1CCc1ccc(cc1)CC2,30
194827,COc1ccc(F)cc1[N+](=O)[O-],21
194845,O=c1[nH]c2cc(Cl)ccc2o1,30
194847,O=S(=O)(O)c1ccccc1,26
194849,O=[N+]([O-])c1cccc2[nH]ccc12,88
194854,CCOc1ccc(F)cc1,57
194941,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.[Na+].[Na+],73
194965,O=c1[nH]c2ccc([N+](=O)[O-])cc2o1,90
194966,Cc1ccc(S(=O)(=O)OCC2CCN(C(=O)OC(C)(C)C)CC2)cc1,71
194998,CCCC[N+](CCCC)(CCCC)CCCC.[OH-],21
195053,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F,32
195061,C[B-](F)(F)F.[K+],78
195117,OCCN(CCO)c1ccccc1,26
195124,CC1=Nc2ccccc2C1(C)C,30
195220,O=S(=O)(O)c1cccc2c(O)cccc12,46
195236,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,68
195237,Cc1cc(O)cc(O)n1,41
195247,CC(C)(O)c1cccc(C(C)(C)O)c1,49
195255,O=C1CCc2ccccc2O1,30
195256,CCOP(=O)(OCC)OCC,26
195257,CCN(CC)CC.F.F.F,26
195258,Fc1c(F)c(F)c(F)c(F)c1F,48
195259,C[Si](C)(C)Oc1ccccc1,21
195260,Cc1ccc(C)c(C)c1,26
195262,O=[N+]([O-])c1cccc(F)c1,30
